OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10751,"RICSU",3,1997-11-24 00:00:00.0000000,1997-12-22 00:00:00.0000000,1997-12-03 00:00:00.0000000,3,130.7900,"Richter Supermarkt","Starenweg 5","Genève",,"1204","Switzerland"
10752,"NORTS",2,1997-11-24 00:00:00.0000000,1997-12-22 00:00:00.0000000,1997-11-28 00:00:00.0000000,3,1.3900,"North/South","South House 300 Queensbridge","London",,"SW7 1RZ","UK"
10753,"FRANS",3,1997-11-25 00:00:00.0000000,1997-12-23 00:00:00.0000000,1997-11-27 00:00:00.0000000,1,7.7000,"Franchi S.p.A.","Via Monte Bianco 34","Torino",,"10100","Italy"
10754,"MAGAA",6,1997-11-25 00:00:00.0000000,1997-12-23 00:00:00.0000000,1997-11-27 00:00:00.0000000,3,2.3800,"Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",,"24100","Italy"
10755,"BONAP",4,1997-11-26 00:00:00.0000000,1997-12-24 00:00:00.0000000,1997-11-28 00:00:00.0000000,2,16.7100,"Bon app'","12, rue des Bouchers","Marseille",,"13008","France"
10756,"SPLIR",8,1997-11-27 00:00:00.0000000,1997-12-25 00:00:00.0000000,1997-12-02 00:00:00.0000000,2,73.2100,"Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA"
10757,"SAVEA",6,1997-11-27 00:00:00.0000000,1997-12-25 00:00:00.0000000,1997-12-15 00:00:00.0000000,1,8.1900,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10758,"RICSU",3,1997-11-28 00:00:00.0000000,1997-12-26 00:00:00.0000000,1997-12-04 00:00:00.0000000,3,138.1700,"Richter Supermarkt","Starenweg 5","Genève",,"1204","Switzerland"
10759,"ANATR",3,1997-11-28 00:00:00.0000000,1997-12-26 00:00:00.0000000,1997-12-12 00:00:00.0000000,3,11.9900,"Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.",,"05021","Mexico"
10760,"MAISD",4,1997-12-01 00:00:00.0000000,1997-12-29 00:00:00.0000000,1997-12-10 00:00:00.0000000,1,155.6400,"Maison Dewey","Rue Joseph-Bens 532","Bruxelles",,"B-1180","Belgium"
10761,"RATTC",5,1997-12-02 00:00:00.0000000,1997-12-30 00:00:00.0000000,1997-12-08 00:00:00.0000000,2,18.6600,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10762,"FOLKO",3,1997-12-02 00:00:00.0000000,1997-12-30 00:00:00.0000000,1997-12-09 00:00:00.0000000,1,328.7400,"Folk och fä HB","Åkergatan 24","Bräcke",,"S-844 67","Sweden"
10763,"FOLIG",3,1997-12-03 00:00:00.0000000,1997-12-31 00:00:00.0000000,1997-12-08 00:00:00.0000000,3,37.3500,"Folies gourmandes","184, chaussée de Tournai","Lille",,"59000","France"
10764,"ERNSH",6,1997-12-03 00:00:00.0000000,1997-12-31 00:00:00.0000000,1997-12-08 00:00:00.0000000,3,145.4500,"Ernst Handel","Kirchgasse 6","Graz",,"8010","Austria"
10765,"QUICK",3,1997-12-04 00:00:00.0000000,1998-01-01 00:00:00.0000000,1997-12-09 00:00:00.0000000,3,42.7400,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10766,"OTTIK",4,1997-12-05 00:00:00.0000000,1998-01-02 00:00:00.0000000,1997-12-09 00:00:00.0000000,1,157.5500,"Ottilies Käseladen","Mehrheimerstr. 369","Köln",,"50739","Germany"
10767,"SUPRD",4,1997-12-05 00:00:00.0000000,1998-01-02 00:00:00.0000000,1997-12-15 00:00:00.0000000,3,1.5900,"Suprêmes délices","Boulevard Tirou, 255","Charleroi",,"B-6000","Belgium"
10768,"AROUT",3,1997-12-08 00:00:00.0000000,1998-01-05 00:00:00.0000000,1997-12-15 00:00:00.0000000,2,146.3200,"Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
10769,"VAFFE",3,1997-12-08 00:00:00.0000000,1998-01-05 00:00:00.0000000,1997-12-12 00:00:00.0000000,1,65.0600,"Vaffeljernet","Smagsloget 45","Århus",,"8200","Denmark"
10770,"HANAR",8,1997-12-09 00:00:00.0000000,1998-01-06 00:00:00.0000000,1997-12-17 00:00:00.0000000,3,5.3200,"Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil"
10771,"ERNSH",9,1997-12-10 00:00:00.0000000,1998-01-07 00:00:00.0000000,1998-01-02 00:00:00.0000000,2,11.1900,"Ernst Handel","Kirchgasse 6","Graz",,"8010","Austria"
10772,"LEHMS",3,1997-12-10 00:00:00.0000000,1998-01-07 00:00:00.0000000,1997-12-19 00:00:00.0000000,2,91.2800,"Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",,"60528","Germany"
10773,"ERNSH",1,1997-12-11 00:00:00.0000000,1998-01-08 00:00:00.0000000,1997-12-16 00:00:00.0000000,3,96.4300,"Ernst Handel","Kirchgasse 6","Graz",,"8010","Austria"
10774,"FOLKO",4,1997-12-11 00:00:00.0000000,1997-12-25 00:00:00.0000000,1997-12-12 00:00:00.0000000,1,48.2000,"Folk och fä HB","Åkergatan 24","Bräcke",,"S-844 67","Sweden"
10775,"THECR",7,1997-12-12 00:00:00.0000000,1998-01-09 00:00:00.0000000,1997-12-26 00:00:00.0000000,1,20.2500,"The Cracker Box","55 Grizzly Peak Rd.","Butte","MT","59801","USA"
10776,"ERNSH",1,1997-12-15 00:00:00.0000000,1998-01-12 00:00:00.0000000,1997-12-18 00:00:00.0000000,3,351.5300,"Ernst Handel","Kirchgasse 6","Graz",,"8010","Austria"
10777,"GOURL",7,1997-12-15 00:00:00.0000000,1997-12-29 00:00:00.0000000,1998-01-21 00:00:00.0000000,2,3.0100,"Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
10778,"BERGS",3,1997-12-16 00:00:00.0000000,1998-01-13 00:00:00.0000000,1997-12-24 00:00:00.0000000,1,6.7900,"Berglunds snabbköp","Berguvsvägen  8","Luleå",,"S-958 22","Sweden"
10779,"MORGK",3,1997-12-16 00:00:00.0000000,1998-01-13 00:00:00.0000000,1998-01-14 00:00:00.0000000,2,58.1300,"Morgenstern Gesundkost","Heerstr. 22","Leipzig",,"04179","Germany"
10780,"LILAS",2,1997-12-16 00:00:00.0000000,1997-12-30 00:00:00.0000000,1997-12-25 00:00:00.0000000,1,42.1300,"LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
10781,"WARTH",2,1997-12-17 00:00:00.0000000,1998-01-14 00:00:00.0000000,1997-12-19 00:00:00.0000000,3,73.1600,"Wartian Herkku","Torikatu 38","Oulu",,"90110","Finland"
10782,"CACTU",9,1997-12-17 00:00:00.0000000,1998-01-14 00:00:00.0000000,1997-12-22 00:00:00.0000000,3,1.1000,"Cactus Comidas para llevar","Cerrito 333","Buenos Aires",,"1010","Argentina"
10783,"HANAR",4,1997-12-18 00:00:00.0000000,1998-01-15 00:00:00.0000000,1997-12-19 00:00:00.0000000,2,124.9800,"Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil"
10784,"MAGAA",4,1997-12-18 00:00:00.0000000,1998-01-15 00:00:00.0000000,1997-12-22 00:00:00.0000000,3,70.0900,"Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",,"24100","Italy"
10785,"GROSR",1,1997-12-18 00:00:00.0000000,1998-01-15 00:00:00.0000000,1997-12-24 00:00:00.0000000,3,1.5100,"GROSELLA-Restaurante","5ª Ave. Los Palos Grandes","Caracas","DF","1081","Venezuela"
10786,"QUEEN",8,1997-12-19 00:00:00.0000000,1998-01-16 00:00:00.0000000,1997-12-23 00:00:00.0000000,1,110.8700,"Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil"
10787,"LAMAI",2,1997-12-19 00:00:00.0000000,1998-01-02 00:00:00.0000000,1997-12-26 00:00:00.0000000,1,249.9300,"La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",,"31000","France"
10788,"QUICK",1,1997-12-22 00:00:00.0000000,1998-01-19 00:00:00.0000000,1998-01-19 00:00:00.0000000,2,42.7000,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10789,"FOLIG",1,1997-12-22 00:00:00.0000000,1998-01-19 00:00:00.0000000,1997-12-31 00:00:00.0000000,2,100.6000,"Folies gourmandes","184, chaussée de Tournai","Lille",,"59000","France"
10790,"GOURL",6,1997-12-22 00:00:00.0000000,1998-01-19 00:00:00.0000000,1997-12-26 00:00:00.0000000,1,28.2300,"Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil"
10791,"FRANK",6,1997-12-23 00:00:00.0000000,1998-01-20 00:00:00.0000000,1998-01-01 00:00:00.0000000,2,16.8500,"Frankenversand","Berliner Platz 43","München",,"80805","Germany"
10792,"WOLZA",1,1997-12-23 00:00:00.0000000,1998-01-20 00:00:00.0000000,1997-12-31 00:00:00.0000000,3,23.7900,"Wolski Zajazd","ul. Filtrowa 68","Warszawa",,"01-012","Poland"
10793,"AROUT",3,1997-12-24 00:00:00.0000000,1998-01-21 00:00:00.0000000,1998-01-08 00:00:00.0000000,3,4.5200,"Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
10794,"QUEDE",6,1997-12-24 00:00:00.0000000,1998-01-21 00:00:00.0000000,1998-01-02 00:00:00.0000000,1,21.4900,"Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil"
10795,"ERNSH",8,1997-12-24 00:00:00.0000000,1998-01-21 00:00:00.0000000,1998-01-20 00:00:00.0000000,2,126.6600,"Ernst Handel","Kirchgasse 6","Graz",,"8010","Austria"
10796,"HILAA",3,1997-12-25 00:00:00.0000000,1998-01-22 00:00:00.0000000,1998-01-14 00:00:00.0000000,1,26.5200,"HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela"
10797,"DRACD",7,1997-12-25 00:00:00.0000000,1998-01-22 00:00:00.0000000,1998-01-05 00:00:00.0000000,2,33.3500,"Drachenblut Delikatessen","Walserweg 21","Aachen",,"52066","Germany"
10798,"ISLAT",2,1997-12-26 00:00:00.0000000,1998-01-23 00:00:00.0000000,1998-01-05 00:00:00.0000000,1,2.3300,"Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK"
10799,"KOENE",9,1997-12-26 00:00:00.0000000,1998-02-06 00:00:00.0000000,1998-01-05 00:00:00.0000000,3,30.7600,"Königlich Essen","Maubelstr. 90","Brandenburg",,"14776","Germany"
10800,"SEVES",1,1997-12-26 00:00:00.0000000,1998-01-23 00:00:00.0000000,1998-01-05 00:00:00.0000000,3,137.4400,"Seven Seas Imports","90 Wadhurst Rd.","London",,"OX15 4NB","UK"
10801,"BOLID",4,1997-12-29 00:00:00.0000000,1998-01-26 00:00:00.0000000,1997-12-31 00:00:00.0000000,2,97.0900,"Bólido Comidas preparadas","C/ Araquil, 67","Madrid",,"28023","Spain"
10802,"SIMOB",4,1997-12-29 00:00:00.0000000,1998-01-26 00:00:00.0000000,1998-01-02 00:00:00.0000000,2,257.2600,"Simons bistro","Vinbæltet 34","Kobenhavn",,"1734","Denmark"
10803,"WELLI",4,1997-12-30 00:00:00.0000000,1998-01-27 00:00:00.0000000,1998-01-06 00:00:00.0000000,1,55.2300,"Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil"
10804,"SEVES",6,1997-12-30 00:00:00.0000000,1998-01-27 00:00:00.0000000,1998-01-07 00:00:00.0000000,2,27.3300,"Seven Seas Imports","90 Wadhurst Rd.","London",,"OX15 4NB","UK"
10805,"THEBI",2,1997-12-30 00:00:00.0000000,1998-01-27 00:00:00.0000000,1998-01-09 00:00:00.0000000,3,237.3400,"The Big Cheese","89 Jefferson Way Suite 2","Portland","OR","97201","USA"
10806,"VICTE",3,1997-12-31 00:00:00.0000000,1998-01-28 00:00:00.0000000,1998-01-05 00:00:00.0000000,2,22.1100,"Victuailles en stock","2, rue du Commerce","Lyon",,"69004","France"
10807,"FRANS",4,1997-12-31 00:00:00.0000000,1998-01-28 00:00:00.0000000,1998-01-30 00:00:00.0000000,1,1.3600,"Franchi S.p.A.","Via Monte Bianco 34","Torino",,"10100","Italy"
10808,"OLDWO",2,1998-01-01 00:00:00.0000000,1998-01-29 00:00:00.0000000,1998-01-09 00:00:00.0000000,3,45.5300,"Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
10809,"WELLI",7,1998-01-01 00:00:00.0000000,1998-01-29 00:00:00.0000000,1998-01-07 00:00:00.0000000,1,4.8700,"Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil"
10810,"LAUGB",2,1998-01-01 00:00:00.0000000,1998-01-29 00:00:00.0000000,1998-01-07 00:00:00.0000000,3,4.3300,"Laughing Bacchus Wine Cellars","2319 Elm St.","Vancouver","BC","V3F 2K1","Canada"
10811,"LINOD",8,1998-01-02 00:00:00.0000000,1998-01-30 00:00:00.0000000,1998-01-08 00:00:00.0000000,1,31.2200,"LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
10812,"REGGC",5,1998-01-02 00:00:00.0000000,1998-01-30 00:00:00.0000000,1998-01-12 00:00:00.0000000,1,59.7800,"Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",,"42100","Italy"
10813,"RICAR",1,1998-01-05 00:00:00.0000000,1998-02-02 00:00:00.0000000,1998-01-09 00:00:00.0000000,1,47.3800,"Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil"
10814,"VICTE",3,1998-01-05 00:00:00.0000000,1998-02-02 00:00:00.0000000,1998-01-14 00:00:00.0000000,3,130.9400,"Victuailles en stock","2, rue du Commerce","Lyon",,"69004","France"
10815,"SAVEA",2,1998-01-05 00:00:00.0000000,1998-02-02 00:00:00.0000000,1998-01-14 00:00:00.0000000,3,14.6200,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10816,"GREAL",4,1998-01-06 00:00:00.0000000,1998-02-03 00:00:00.0000000,1998-02-04 00:00:00.0000000,2,719.7800,"Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA"
10817,"KOENE",3,1998-01-06 00:00:00.0000000,1998-01-20 00:00:00.0000000,1998-01-13 00:00:00.0000000,2,306.0700,"Königlich Essen","Maubelstr. 90","Brandenburg",,"14776","Germany"
10818,"MAGAA",7,1998-01-07 00:00:00.0000000,1998-02-04 00:00:00.0000000,1998-01-12 00:00:00.0000000,3,65.4800,"Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",,"24100","Italy"
10819,"CACTU",2,1998-01-07 00:00:00.0000000,1998-02-04 00:00:00.0000000,1998-01-16 00:00:00.0000000,3,19.7600,"Cactus Comidas para llevar","Cerrito 333","Buenos Aires",,"1010","Argentina"
10820,"RATTC",3,1998-01-07 00:00:00.0000000,1998-02-04 00:00:00.0000000,1998-01-13 00:00:00.0000000,2,37.5200,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10821,"SPLIR",1,1998-01-08 00:00:00.0000000,1998-02-05 00:00:00.0000000,1998-01-15 00:00:00.0000000,1,36.6800,"Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA"
10822,"TRAIH",6,1998-01-08 00:00:00.0000000,1998-02-05 00:00:00.0000000,1998-01-16 00:00:00.0000000,3,7.0000,"Trail's Head Gourmet Provisioners","722 DaVinci Blvd.","Kirkland","WA","98034","USA"
10823,"LILAS",5,1998-01-09 00:00:00.0000000,1998-02-06 00:00:00.0000000,1998-01-13 00:00:00.0000000,2,163.9700,"LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela"
10824,"FOLKO",8,1998-01-09 00:00:00.0000000,1998-02-06 00:00:00.0000000,1998-01-30 00:00:00.0000000,1,1.2300,"Folk och fä HB","Åkergatan 24","Bräcke",,"S-844 67","Sweden"
10825,"DRACD",1,1998-01-09 00:00:00.0000000,1998-02-06 00:00:00.0000000,1998-01-14 00:00:00.0000000,1,79.2500,"Drachenblut Delikatessen","Walserweg 21","Aachen",,"52066","Germany"
10826,"BLONP",6,1998-01-12 00:00:00.0000000,1998-02-09 00:00:00.0000000,1998-02-06 00:00:00.0000000,1,7.0900,"Blondel père et fils","24, place Kléber","Strasbourg",,"67000","France"
10827,"BONAP",1,1998-01-12 00:00:00.0000000,1998-01-26 00:00:00.0000000,1998-02-06 00:00:00.0000000,2,63.5400,"Bon app'","12, rue des Bouchers","Marseille",,"13008","France"
10828,"RANCH",9,1998-01-13 00:00:00.0000000,1998-01-27 00:00:00.0000000,1998-02-04 00:00:00.0000000,1,90.8500,"Rancho grande","Av. del Libertador 900","Buenos Aires",,"1010","Argentina"
10829,"ISLAT",9,1998-01-13 00:00:00.0000000,1998-02-10 00:00:00.0000000,1998-01-23 00:00:00.0000000,1,154.7200,"Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK"
10830,"TRADH",4,1998-01-13 00:00:00.0000000,1998-02-24 00:00:00.0000000,1998-01-21 00:00:00.0000000,2,81.8300,"Tradiçao Hipermercados","Av. Inês de Castro, 414","Sao Paulo","SP","05634-030","Brazil"
10831,"SANTG",3,1998-01-14 00:00:00.0000000,1998-02-11 00:00:00.0000000,1998-01-23 00:00:00.0000000,2,72.1900,"Santé Gourmet","Erling Skakkes gate 78","Stavern",,"4110","Norway"
10832,"LAMAI",2,1998-01-14 00:00:00.0000000,1998-02-11 00:00:00.0000000,1998-01-19 00:00:00.0000000,2,43.2600,"La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",,"31000","France"
10833,"OTTIK",6,1998-01-15 00:00:00.0000000,1998-02-12 00:00:00.0000000,1998-01-23 00:00:00.0000000,2,71.4900,"Ottilies Käseladen","Mehrheimerstr. 369","Köln",,"50739","Germany"
10834,"TRADH",1,1998-01-15 00:00:00.0000000,1998-02-12 00:00:00.0000000,1998-01-19 00:00:00.0000000,3,29.7800,"Tradiçao Hipermercados","Av. Inês de Castro, 414","Sao Paulo","SP","05634-030","Brazil"
10835,"ALFKI",1,1998-01-15 00:00:00.0000000,1998-02-12 00:00:00.0000000,1998-01-21 00:00:00.0000000,3,69.5300,"Alfred's Futterkiste","Obere Str. 57","Berlin",,"12209","Germany"
10836,"ERNSH",7,1998-01-16 00:00:00.0000000,1998-02-13 00:00:00.0000000,1998-01-21 00:00:00.0000000,1,411.8800,"Ernst Handel","Kirchgasse 6","Graz",,"8010","Austria"
10837,"BERGS",9,1998-01-16 00:00:00.0000000,1998-02-13 00:00:00.0000000,1998-01-23 00:00:00.0000000,3,13.3200,"Berglunds snabbköp","Berguvsvägen  8","Luleå",,"S-958 22","Sweden"
10838,"LINOD",3,1998-01-19 00:00:00.0000000,1998-02-16 00:00:00.0000000,1998-01-23 00:00:00.0000000,3,59.2800,"LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
10839,"TRADH",3,1998-01-19 00:00:00.0000000,1998-02-16 00:00:00.0000000,1998-01-22 00:00:00.0000000,3,35.4300,"Tradiçao Hipermercados","Av. Inês de Castro, 414","Sao Paulo","SP","05634-030","Brazil"
10840,"LINOD",4,1998-01-19 00:00:00.0000000,1998-03-02 00:00:00.0000000,1998-02-16 00:00:00.0000000,2,2.7100,"LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela"
10841,"SUPRD",5,1998-01-20 00:00:00.0000000,1998-02-17 00:00:00.0000000,1998-01-29 00:00:00.0000000,2,424.3000,"Suprêmes délices","Boulevard Tirou, 255","Charleroi",,"B-6000","Belgium"
10842,"TORTU",1,1998-01-20 00:00:00.0000000,1998-02-17 00:00:00.0000000,1998-01-29 00:00:00.0000000,3,54.4200,"Tortuga Restaurante","Avda. Azteca 123","México D.F.",,"05033","Mexico"
10843,"VICTE",4,1998-01-21 00:00:00.0000000,1998-02-18 00:00:00.0000000,1998-01-26 00:00:00.0000000,2,9.2600,"Victuailles en stock","2, rue du Commerce","Lyon",,"69004","France"
10844,"PICCO",8,1998-01-21 00:00:00.0000000,1998-02-18 00:00:00.0000000,1998-01-26 00:00:00.0000000,2,25.2200,"Piccolo und mehr","Geislweg 14","Salzburg",,"5020","Austria"
10845,"QUICK",8,1998-01-21 00:00:00.0000000,1998-02-04 00:00:00.0000000,1998-01-30 00:00:00.0000000,1,212.9800,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10846,"SUPRD",2,1998-01-22 00:00:00.0000000,1998-03-05 00:00:00.0000000,1998-01-23 00:00:00.0000000,3,56.4600,"Suprêmes délices","Boulevard Tirou, 255","Charleroi",,"B-6000","Belgium"
10847,"SAVEA",4,1998-01-22 00:00:00.0000000,1998-02-05 00:00:00.0000000,1998-02-10 00:00:00.0000000,3,487.5700,"Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA"
10848,"CONSH",7,1998-01-23 00:00:00.0000000,1998-02-20 00:00:00.0000000,1998-01-29 00:00:00.0000000,2,38.2400,"Consolidated Holdings","Berkeley Gardens 12  Brewery","London",,"WX1 6LT","UK"
10849,"KOENE",9,1998-01-23 00:00:00.0000000,1998-02-20 00:00:00.0000000,1998-01-30 00:00:00.0000000,2,0.5600,"Königlich Essen","Maubelstr. 90","Brandenburg",,"14776","Germany"
10850,"VICTE",1,1998-01-23 00:00:00.0000000,1998-03-06 00:00:00.0000000,1998-01-30 00:00:00.0000000,1,49.1900,"Victuailles en stock","2, rue du Commerce","Lyon",,"69004","France"
10851,"RICAR",5,1998-01-26 00:00:00.0000000,1998-02-23 00:00:00.0000000,1998-02-02 00:00:00.0000000,1,160.5500,"Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil"
10852,"RATTC",8,1998-01-26 00:00:00.0000000,1998-02-09 00:00:00.0000000,1998-01-30 00:00:00.0000000,1,174.0500,"Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA"
10853,"BLAUS",9,1998-01-27 00:00:00.0000000,1998-02-24 00:00:00.0000000,1998-02-03 00:00:00.0000000,2,53.8300,"Blauer See Delikatessen","Forsterstr. 57","Mannheim",,"68306","Germany"
10854,"ERNSH",3,1998-01-27 00:00:00.0000000,1998-02-24 00:00:00.0000000,1998-02-05 00:00:00.0000000,2,100.2200,"Ernst Handel","Kirchgasse 6","Graz",,"8010","Austria"
10855,"OLDWO",3,1998-01-27 00:00:00.0000000,1998-02-24 00:00:00.0000000,1998-02-04 00:00:00.0000000,1,170.9700,"Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA"
10856,"ANTON",3,1998-01-28 00:00:00.0000000,1998-02-25 00:00:00.0000000,1998-02-10 00:00:00.0000000,2,58.4300,"Antonio Moreno Taquería","Mataderos  2312","México D.F.",,"05023","Mexico"
10857,"BERGS",8,1998-01-28 00:00:00.0000000,1998-02-25 00:00:00.0000000,1998-02-06 00:00:00.0000000,2,188.8500,"Berglunds snabbköp","Berguvsvägen  8","Luleå",,"S-958 22","Sweden"
10858,"LACOR",2,1998-01-29 00:00:00.0000000,1998-02-26 00:00:00.0000000,1998-02-03 00:00:00.0000000,1,52.5100,"La corne d'abondance","67, avenue de l'Europe","Versailles",,"78000","France"
10859,"FRANK",1,1998-01-29 00:00:00.0000000,1998-02-26 00:00:00.0000000,1998-02-02 00:00:00.0000000,2,76.1000,"Frankenversand","Berliner Platz 43","München",,"80805","Germany"
10860,"FRANR",3,1998-01-29 00:00:00.0000000,1998-02-26 00:00:00.0000000,1998-02-04 00:00:00.0000000,3,19.2600,"France restauration","54, rue Royale","Nantes",,"44000","France"
10861,"WHITC",4,1998-01-30 00:00:00.0000000,1998-02-27 00:00:00.0000000,1998-02-17 00:00:00.0000000,2,14.9300,"White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA"
10862,"LEHMS",8,1998-01-30 00:00:00.0000000,1998-03-13 00:00:00.0000000,1998-02-02 00:00:00.0000000,2,53.2300,"Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",,"60528","Germany"
10863,"HILAA",4,1998-02-02 00:00:00.0000000,1998-03-02 00:00:00.0000000,1998-02-17 00:00:00.0000000,2,30.2600,"HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela"
10864,"AROUT",4,1998-02-02 00:00:00.0000000,1998-03-02 00:00:00.0000000,1998-02-09 00:00:00.0000000,2,3.0400,"Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK"
10865,"QUICK",2,1998-02-02 00:00:00.0000000,1998-02-16 00:00:00.0000000,1998-02-12 00:00:00.0000000,1,348.1400,"QUICK-Stop","Taucherstraße 10","Cunewalde",,"01307","Germany"
10866,"BERGS",5,1998-02-03 00:00:00.0000000,1998-03-03 00:00:00.0000000,1998-02-12 00:00:00.0000000,1,109.1100,"Berglunds snabbköp","Berguvsvägen  8","Luleå",,"S-958 22","Sweden"
10867,"LONEP",6,1998-02-03 00:00:00.0000000,1998-03-17 00:00:00.0000000,1998-02-11 00:00:00.0000000,1,1.9300,"Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA"
10868,"QUEEN",7,1998-02-04 00:00:00.0000000,1998-03-04 00:00:00.0000000,1998-02-23 00:00:00.0000000,2,191.2700,"Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil"
10869,"SEVES",5,1998-02-04 00:00:00.0000000,1998-03-04 00:00:00.0000000,1998-02-09 00:00:00.0000000,1,143.2800,"Seven Seas Imports","90 Wadhurst Rd.","London",,"OX15 4NB","UK"
10870,"WOLZA",5,1998-02-04 00:00:00.0000000,1998-03-04 00:00:00.0000000,1998-02-13 00:00:00.0000000,3,12.0400,"Wolski Zajazd","ul. Filtrowa 68","Warszawa",,"01-012","Poland"
10871,"BONAP",9,1998-02-05 00:00:00.0000000,1998-03-05 00:00:00.0000000,1998-02-10 00:00:00.0000000,2,112.2700,"Bon app'","12, rue des Bouchers","Marseille",,"13008","France"
10872,"GODOS",5,1998-02-05 00:00:00.0000000,1998-03-05 00:00:00.0000000,1998-02-09 00:00:00.0000000,2,175.3200,"Godos Cocina Típica","C/ Romero, 33","Sevilla",,"41101","Spain"
10873,"WILMK",4,1998-02-06 00:00:00.0000000,1998-03-06 00:00:00.0000000,1998-02-09 00:00:00.0000000,1,0.8200,"Wilman Kala","Keskuskatu 45","Helsinki",,"21240","Finland"
10874,"GODOS",5,1998-02-06 00:00:00.0000000,1998-03-06 00:00:00.0000000,1998-02-11 00:00:00.0000000,2,19.5800,"Godos Cocina Típica","C/ Romero, 33","Sevilla",,"41101","Spain"
10875,"BERGS",4,1998-02-06 00:00:00.0000000,1998-03-06 00:00:00.0000000,1998-03-03 00:00:00.0000000,2,32.3700,"Berglunds snabbköp","Berguvsvägen  8","Luleå",,"S-958 22","Sweden"
10876,"BONAP",7,1998-02-09 00:00:00.0000000,1998-03-09 00:00:00.0000000,1998-02-12 00:00:00.0000000,3,60.4200,"Bon app'","12, rue des Bouchers","Marseille",,"13008","France"
